Visibility,Traits ID,Locality ID,Locality Name,Locality Description,Continent,Contributor,Latitude,Longitude,Elevation,Location Source,Lat Lng Km2,Political Region1,Political Region2,Political Region3,Total Ant Abundance,Total Ant Species Richness,Total Native Species Richness,Total Non Native Species Richness,Number Of Sampling Events,Start Date Day,Start Date Month,Start Date Year,End Date Day,End Date Month,End Date Year,Total Number Of Transects,Length,Width,Plot Transect Separation,Method,Method Description,Pitfall Number,Pitfall Surface Area,Pitfall Spacing,Pitfall Duration,Baits Number,Bait Stations Number,Baits Spacing,Baits Duration,Winkler Number,Winkler Spacing,Berlese Number,Berlese Spacing,Total Litter Sample Volume,Total Litter Sample Area,Habitat Type,Disturbance,Disturbance Type1,Disturbance Type2,Habitat Description,Notes,Genus,Species,Invasive To Political Region1,Morphospecies,Caste,N,Hind femur length (mm),Whole body length (mm),Diet,username,Date Of Upload,Batch,Batch Name
Public,Donoso_2014_traits_38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex,boliviensis,Native*,FALSE,Worker,1,0.72,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Probolomyrmex,boliviensis,Native*,FALSE,Worker,1,0.73,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster,brasiliensis,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crematogaster,brasiliensis,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,brevicornis,Unknown,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,bugnioni,Native*,FALSE,Worker,1,NA,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,bugnioni,Native*,FALSE,Worker,1,0.95,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,bugnioni,Native*,FALSE,Worker,1,0.86,3.25,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,bugnioni,Native*,FALSE,Worker,1,1,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,cocciphaga,Native*,FALSE,Worker,1,0.88,2.5,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,cocciphaga,Native*,FALSE,Worker,1,0.88,2.5,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ponera,constricta,Native*,FALSE,Worker,1,1.9,7.5,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ponera,constricta,Native*,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,cordovensis,Unknown,FALSE,Worker,1,0.74,1.56,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,cordovensis,Unknown,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trachymyrmex,cornetzi,Native*,FALSE,Worker,1,1.04,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cyphomyrmex,costatus,Native*,FALSE,Worker,1,NA,NA,Fungivore (7),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,creightoni,Native*,FALSE,Worker,1,0.32,2,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,creightoni,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,creightoni,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,creightoni,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,curvoclypeata,Native*,FALSE,Worker,1,1.29,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gnamptogenys,curvoclypeata,Native*,FALSE,Worker,1,1.24,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,dasypyx,Native*,FALSE,Worker,1,0.66,1.9,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,dasypyx,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Discothyrea,denticulata,Native*,FALSE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,NA,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,0.89,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1.02,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1.05,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1,4.65,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1.08,5,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1.06,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,0.99,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Anochetus,diegensis,Native*,FALSE,Worker,1,1,NA,Specialist predator (6),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Megalomyrmex,drifti,Native*,FALSE,Worker,1,0.36,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,elongata,Native*,FALSE,Worker,1,0.4,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,elongata,Native*,FALSE,Worker,1,0.38,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,elongata,Native*,FALSE,Worker,1,0.38,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strumigenys,elongata,Native*,FALSE,Worker,1,0.4,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.24,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.31,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.27,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.28,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.27,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Acropyga,exsanguis,Native*,FALSE,Worker,1,0.27,NA,Sugar feeder + generalist (4),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,foreli,Native*,FALSE,Worker,1,0.44,2.2,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rogeria,foreli,Native*,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tranopelta,gilva,Native*,FALSE,Worker,1,0.52,3.1,NA,bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tranopelta,gilva,Native*,FALSE,Worker,1,0.35,2,NA,bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pheidole,glomericeps,Native*,FALSE,Worker,1,0.4,1.4,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia,guatemalensis,Unknown,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia,guatemalensis,Unknown,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nylanderia,guatemalensis,Unknown,FALSE,Worker,1,NA,NA,Generalist (2),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla,harpax,Native*,FALSE,Worker,1,1.5,8,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla,harpax,Native*,FALSE,Worker,1,1.9,7.5,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
Public,Donoso_2014_traits_104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pachycondyla,harpax,Native*,FALSE,Worker,1,NA,NA,Generalist predator (1),bgrossman,2/23/2017,NA,Traits_4_February_2017
